AAV,start,end,Sample,guppy_01,guppy_02,nanopolish_01,nanopolish_02,megalodon_01,megalodon_02,tombo_01,tombo_02,deepsignal_01,deepsignal_02,annotation
CMV,4208,4209,liver,2.22819216182048,2.8201186968959497,0,1.5181088700932601,2.05,2.45,39.39,25.490000000000002,1.8499999999999999,3.6999999999999997,stuffer
CMV,4225,4226,liver,6.28088833281201,5.82107843137255,0,0.5,3.5,2.35,10.2,15.15,5.55,9.049999999999999,stuffer
CMV,4233,4234,liver,3.6752136752136804,2.88624587847386,0,0.5,0.85,0.45,5.38,5.62,2,1.2,stuffer
CMV,4236,4237,liver,3.6589930750514696,3.62569868021168,0,0.5,0.45,0.95,3.1199999999999997,7.55,2.35,1.6500000000000001,stuffer
CMV,4255,4256,liver,12.172246873739399,12.0850279012579,1.78571428571429,1.13636363636364,1.75,1.3,9.59,7.41,6.3,9.8,stuffer
CMV,4259,4260,liver,11.4404248257551,9.7170803053156,1.78571428571429,1.13636363636364,2.05,1.25,34.150000000000006,15.790000000000001,6.65,8.05,stuffer
CMV,4267,4268,liver,7.087595907928391,3.83711913884328,1.78571428571429,1.13636363636364,2.35,0.95,33.78,26.669999999999998,3.5000000000000004,3.55,stuffer
CMV,4273,4274,liver,8.31725331026682,9.19571880088114,1.78571428571429,1.13636363636364,5.2,5.65,22.86,20.29,4.45,7.5,stuffer
CMV,4286,4287,liver,1.3043478260869599,3.07484506594629,0.8333333333333329,3.5098522167487696,1.25,1.65,12.2,15.129999999999999,1.5,3.1,stuffer
CMV,4293,4294,liver,2.10144927536232,1.88888888888889,0.8333333333333329,3.5098522167487696,3.05,2.5,65,65.38000000000001,1.55,2.8000000000000003,stuffer
CMV,4312,4313,liver,2.41605241605242,1.6904761904761902,0,0,1.7,2.4,21.05,16.49,5.55,3.75,stuffer
CMV,4322,4323,liver,9.57894736842105,4.6916533758639005,0,0,2.1,1.7,1.37,0.7799999999999999,2.55,2.1,stuffer
CMV,4324,4325,liver,10.8796296296296,7.588650801175691,0,0,2.2,1.75,24.19,20.87,0.8,1.9,stuffer
CMV,4327,4328,liver,8.309787727305661,10.1871918835886,0,0,5.7,5.05,31.580000000000002,29.659999999999997,1.55,2,stuffer
CMV,4337,4338,liver,3.7175234936429,2.21718347836745,0,0,1.7,1,0,4.14,0.8,0.7000000000000001,stuffer
CMV,4342,4343,liver,3.6240786240786202,3.3951294427380403,0,0,1.3,2.1,0.98,6.45,0.8,0.75,stuffer
CMV,4344,4345,liver,6.61112240059608,6.963368878357031,0,0,2.25,0.8,1.18,5.1499999999999995,0.4,1.4500000000000002,stuffer
CMV,4358,4359,liver,20.9207905622798,16.312766066574298,11.996904024767801,7.0024198427102196,6,3.8,11.360000000000001,9.379999999999999,20.75,20.9,stuffer
CMV,4369,4370,liver,2.77777777777778,2.50128742735231,2.12765957446809,1.73611111111111,1.75,1.4,3.7699999999999996,4.55,8.4,10,stuffer
CMV,4400,4401,liver,9.16083916083916,11.8169751493253,0.892857142857143,1.13636363636364,3.85,3.25,6.25,5.81,10.95,10.4,stuffer
CMV,4408,4409,liver,6.02720114531138,2.59298776705293,0.892857142857143,1.13636363636364,1.9,1.2,22.220000000000002,15.659999999999998,10.45,6.800000000000001,stuffer
CMV,4418,4419,liver,7.36091102421623,7.80982189432894,0.892857142857143,1.13636363636364,3.3,4.4,NA,NA,2.0500000000000003,2.9499999999999997,stuffer
CMV,4423,4424,liver,2.14304583278299,1.2200956937799001,0.892857142857143,1.13636363636364,0.45,1.25,9.09,6.92,0.4,1.25,stuffer
CMV,4428,4429,liver,5.38847117794486,2.22032671629446,0.892857142857143,1.13636363636364,0.9,0.6,29.409999999999997,25.490000000000002,1.2,0.95,stuffer
CMV,4443,4444,liver,4.66764255772174,2.91420370235228,1.31578947368421,4.79166666666667,1.8,0.55,20.990000000000002,12.86,5.8999999999999995,8.15,stuffer
CMV,4459,4460,liver,9.11844792375766,8.2863057246359,1.42857142857143,3.3723522853957597,1.85,0.85,50,40.62,15,8.200000000000001,stuffer
CMV,4478,4479,liver,3.00118273211118,2.9478672985782,3.48837209302326,0,0.45,1.35,11.110000000000001,9.030000000000001,5.6000000000000005,4,stuffer
CMV,4499,4500,liver,5.79555933886643,5.43897334214585,1.0638297872340399,2.1607702642185402,1.35,1.9,26.47,33.33,4,5.35,stuffer
CMV,4501,4502,liver,5.53775899672846,7.31584765350216,1.0638297872340399,2.1607702642185402,3.15,2.85,16.220000000000002,21.43,10.299999999999999,8.450000000000001,stuffer
CMV,4531,4532,liver,12.698412698412701,10.809312638580899,3,1.28205128205128,4.65,3.4,10.13,13.889999999999999,9.8,6.800000000000001,stuffer
CMV,4534,4535,liver,4.36865021770682,3.74920314492138,3,1.28205128205128,2.95,2.2,6.15,5,7.000000000000001,6.2,stuffer
CMV,4541,4542,liver,21.3095238095238,20.6405745269958,3,1.28205128205128,8.2,8.1,54.55,47.06,6.4,5.4,stuffer
CMV,4553,4554,liver,15.8521870286576,9.64331757627847,9.375,2.77777777777778,19.9,23.65,14.000000000000002,19.1,9.1,9.55,stuffer
CMV,4584,4585,liver,6.9393382352941195,6.47018190191112,3.2377428307123,0,5.75,4.25,14.04,7.140000000000001,8.200000000000001,10.05,stuffer
CMV,4591,4592,liver,5.9180327868852505,3.8692027097446604,3.2377428307123,0,3.45,1.25,15.15,16.669999999999998,2.1,2.4,stuffer
CMV,4597,4598,liver,10.618932038835,9.60665395945243,3.2377428307123,0,2.25,3.55,5.71,4.62,1.4000000000000001,1.7500000000000002,stuffer
CMV,4603,4604,liver,9.35486757337151,8.97729841444118,3.2377428307123,0,2.9,1.75,5.7700000000000005,8.18,9.9,9.35,stuffer
CMV,4605,4606,liver,8.19047619047619,10.174759558996,3.2377428307123,0,0.95,1.4,1.41,3.29,2.85,5,stuffer
CMV,4612,4613,liver,6.83333333333333,3.8825757575757596,3.2377428307123,0,1.25,0.25,0,1.01,1.2,1.3,stuffer
CMV,4615,4616,liver,8.62082301980198,7.3676100883951,3.2377428307123,0,1.8,0.8,3.66,2.76,2.45,2.6,stuffer
CMV,4627,4628,liver,5.18308997783044,1.9012237762237798,5.2168021680216805,1,0,0.55,12.15,8.290000000000001,3.4000000000000004,3.15,stuffer
CMV,4634,4635,liver,7.173682616596,10.1617132867133,5.2168021680216805,1,1.9,3,14.000000000000002,1.96,3.6999999999999997,2.9000000000000004,stuffer
CMV,4648,4649,liver,2.25183823529412,3.75056999544004,3.125,0,1.75,0.75,86.67,90.32,5.1499999999999995,3.05,stuffer
CMV,4652,4653,liver,5.97777777777778,3.84395498585786,3.125,0,1.75,1.9,17.65,21.709999999999997,6.25,3,stuffer
CMV,4654,4655,liver,7.2457107843137205,4.55172413793103,3.125,0,3.25,3.8,17.39,19.009999999999998,9.75,4,stuffer
CMV,4664,4665,liver,6.79611650485437,4.923163682503881,3.125,0,4.35,4.65,7.84,3.45,4.05,2.1999999999999997,stuffer
CMV,4672,4673,liver,0.515463917525773,0.9615384615384619,3.125,0,0.4,0,16.09,11.24,1.8499999999999999,0.5499999999999999,stuffer
CMV,4675,4676,liver,2.4224957158435902,1.31994261119082,3.125,0,0.8,0,27.060000000000002,18.83,1.8499999999999999,1.7999999999999998,stuffer
CMV,4683,4684,liver,8.18331833183318,8.943335349868919,3.125,0,4.2,0.9,50,100,4.75,4.05,stuffer
CMV,4696,4697,liver,11.3921472792441,9.75,2.4448419797257,2.63157894736842,0.9,1.15,13.239999999999998,16.28,3.45,3.9,stuffer
CMV,4699,4700,liver,4.8495734171531195,3.17775997252904,2.4448419797257,2.63157894736842,0.95,1,17.91,17.09,1.7999999999999998,2.35,stuffer
CMV,4707,4708,liver,7.65384615384615,9.70543586150523,2.4448419797257,2.63157894736842,4.45,5.95,25,68.75,11.200000000000001,10.65,stuffer
CMV,4718,4719,liver,6.3,6.1242774566474,1.31578947368421,0,4.95,2.6,3.0300000000000002,3.74,5.949999999999999,2.9499999999999997,stuffer
CMV,4722,4723,liver,4.30860882698439,2.9792993630573203,1.31578947368421,0,3.5,2.55,0,2.1,5.949999999999999,5.050000000000001,stuffer
CMV,4741,4742,liver,8.725490196078429,6.984805318138649,2.4390243902439,3,1.1,0.55,9.879999999999999,8.5,3.25,2.65,stuffer
CMV,4744,4745,liver,4.075247524752481,4.811413388783,2.4390243902439,3,0.9,1.55,5.43,4.859999999999999,2.45,1.6,stuffer
CMV,4747,4748,liver,5.64516129032258,6.5096525096525095,2.4390243902439,3,1.7,1.8,1.52,4.35,1.35,1.05,stuffer
CMV,4752,4753,liver,9.17517006802721,5.0509337860781,2.4390243902439,3,1.65,0.5,1.8900000000000001,1.94,4.2,5.25,stuffer
CMV,4774,4775,liver,3.3399717865737295,2.32695048645969,0,0,5.2,2.85,1.82,0,3.5999999999999996,2.8000000000000003,stuffer
CMV,4780,4781,liver,8.43137254901961,5.14481934905942,0,0,0.9,1.1,18.07,13.919999999999998,0.44999999999999996,1.05,stuffer
CMV,4787,4788,liver,10.2863726135616,14.194373401534499,0,0,6,5.85,0,2.35,0.44999999999999996,1,stuffer
CMV,4789,4790,liver,1.47058823529412,4.293145654834761,0,0,0.95,2.4,2.78,6.76,0,0.5,stuffer
CMV,4796,4797,liver,7.25221238938053,6.85898229540671,0,0,4.95,4.05,13.850000000000001,11.63,2.5,2.85,stuffer
CMV,4825,4826,liver,3.4217171717171704,2.53594190010375,1.35135135135135,1.63934426229508,0.95,1.15,9.719999999999999,5.56,4.35,1.7999999999999998,stuffer
CMV,4833,4834,liver,2.15686274509804,2.18614718614719,1.35135135135135,1.63934426229508,2.35,0.55,50,62.5,1.7000000000000002,2.6,stuffer
CMV,4844,4845,liver,2.29310344827586,2.47305103924722,1.21951219512195,1.0869565217391302,1.35,0,8.82,7.41,1.3,0.75,stuffer
CMV,4849,4850,liver,3.06237879767292,3.5499557913351,1.21951219512195,1.0869565217391302,0.95,1.05,8.33,14.63,2.15,1.3,stuffer
CMV,4856,4857,liver,4.115660616293789,3.46786655758567,1.21951219512195,1.0869565217391302,1.8,2.1,66.67,80,3.1,4.95,stuffer
CMV,4861,4862,liver,5.26420499761261,5.34481212447314,1.21951219512195,1.0869565217391302,0.95,2.15,2.86,7.140000000000001,1.7999999999999998,4.7,stuffer
CMV,4902,4903,liver,1.79271708683473,1.41667449359757,1.51515151515152,1.9607843137254901,2.3,1.9,3.66,5.88,2.9499999999999997,2.15,stuffer
CMV,4945,4946,liver,4.05272234540527,3.27372081470442,0,0,2.6,0.55,5.1499999999999995,7.049999999999999,2.5,2.45,stuffer
CMV,4948,4949,liver,6.65009077275239,3.44993581514763,0,0,3.25,0.3,2.04,5.06,2.5,3,stuffer
CMV,4952,4953,liver,6.613353643056611,4.76315591922528,0,0,1.85,1.75,6.67,4.17,1.25,0.8,stuffer
CMV,4959,4960,liver,2.6838203970350203,5.44903003520336,0,0,3.6,4,37.04,46.839999999999996,2.9499999999999997,5.1499999999999995,stuffer
CMV,4968,4969,liver,9.5191140776699,10.499108734402899,0,0,18.75,22.6,25,90,10.2,12.4,stuffer
CMV,4977,4978,liver,11.6593028964163,16.0849748199146,0,0,2.5,3.9,25,43.480000000000004,23.3,29.5,stuffer
CMV,4989,4990,liver,11.235119047619,9.062716562716561,1.42857142857143,0,2.45,3.15,0,0,16.5,13.15,stuffer
CMV,4996,4997,liver,4.58430458430458,5.89419206440483,1.42857142857143,0,0.4,1.45,0,2.08,3.5000000000000004,1.9,stuffer
CMV,5000,5001,liver,4.87528344671202,6.59690177982861,1.42857142857143,0,1.6,1.35,14.000000000000002,10.89,1.7500000000000002,1.4000000000000001,stuffer
CMV,5005,5006,liver,6.80833333333333,5.07765830346475,1.42857142857143,0,2.9,1.5,1.35,0,6.5,3.3000000000000003,stuffer
CMV,5044,5045,liver,11.7028985507246,15.722049689441,30.8823529411765,11.4906832298137,7,5.5,0,0,14.899999999999999,14.149999999999999,stuffer
CMV,5063,5064,liver,2.47497219132369,1.38998682476943,1.5625,0,2.55,2.7,15.659999999999998,21.05,4.8500000000000005,1.9,stuffer
CMV,5071,5072,liver,3.81720430107527,3.5567275533830696,1.5625,0,0.55,1.15,4.84,10,11.899999999999999,6.550000000000001,stuffer
CMV,5079,5080,liver,10.6271238801359,12.058641338013599,1.5625,0,5.05,3,3.1199999999999997,9.62,7.55,1.8499999999999999,stuffer
CMV,5081,5082,liver,13.605379513633,11.8384851917786,1.5625,0,2.55,2.75,13.73,2.4699999999999998,5.8500000000000005,2.15,stuffer
CMV,5091,5092,liver,4.96493688639551,6.590485864228881,1.5625,0,1.55,1.2,2.4699999999999998,0.6799999999999999,3.15,3.85,stuffer
CMV,5094,5095,liver,2.48168498168498,1.96110529072813,1.5625,0,1.1,1,5.56,1.82,2.6,0.8500000000000001,stuffer
CMV,5101,5102,liver,2.6268115942029002,3.42684196823744,1.5625,0,2.55,1.15,10.77,9.02,2.65,1.0999999999999999,stuffer
CMV,5105,5106,liver,7.84477015323118,5.18669075579645,1.5625,0,3.35,3.5,4.29,3.5999999999999996,2.7,1.6500000000000001,stuffer
CMV,5107,5108,liver,7.75940811107051,5.54967413239819,1.5625,0,5,3,3.0300000000000002,1.6400000000000001,1.7000000000000002,1.6500000000000001,stuffer
CMV,5112,5113,liver,5.04940711462451,6.52446250211613,1.5625,0,3.05,1.85,7.46,7.870000000000001,2.55,1.6500000000000001,stuffer
CMV,5114,5115,liver,3.69623655913978,5.1150895140665,1.5625,0,3.5,1.9,7.140000000000001,5.06,2.55,3.05,stuffer
CMV,5126,5127,liver,7.61938202247191,7.1978144513826905,0,1.0638297872340399,4.05,2.6,0,2.25,3.65,3.1,stuffer
CMV,5128,5129,liver,2.48868778280543,4.8492901836775895,0,1.0638297872340399,4,3.4,0,0.97,3.15,2.8000000000000003,stuffer
CMV,5132,5133,liver,7.304084424467459,4.35066631826496,0,1.0638297872340399,8.6,6.45,23.080000000000002,19.15,5.1,4.15,stuffer
CMV,5142,5143,liver,7.564102564102559,7.04332887955717,0,1.0638297872340399,5.1,3.55,25,72.72999999999999,21.8,13.750000000000002,stuffer
CMV,5160,5161,liver,7.448107448107449,9.67410191850775,4.24448217317487,3.125,1.05,2.2,23.080000000000002,23.080000000000002,4.45,8.85,stuffer
CMV,5182,5183,liver,7.32758620689655,11.257225433526,3.00179211469534,1.47058823529412,1.7,1.9,0,0,2.3,3.35,stuffer
CMV,5185,5186,liver,13.4271915436486,10.7303055789179,3.00179211469534,1.47058823529412,1.65,1.6,6.38,0,5.65,5.6000000000000005,stuffer
CMV,5194,5195,liver,11.3399707709171,9.22218634520862,3.00179211469534,1.47058823529412,3.25,1.65,0,2.78,2.3,2.55,stuffer
CMV,5197,5198,liver,7.139879091098599,6.54517754599789,3.00179211469534,1.47058823529412,1.05,3.4,0,1.41,3.5999999999999996,3.15,stuffer
CMV,5199,5200,liver,8.73168498168498,7.23799949736115,3.00179211469534,1.47058823529412,1.95,2.95,2.78,0.72,5,5.65,stuffer
CMV,5207,5208,liver,4.982517482517481,6.10347179837001,3.00179211469534,1.47058823529412,1.55,2.05,17.72,14.29,14.35,14.2,stuffer
CMV,5224,5225,liver,5.13136288998358,3.38703490602225,3.7037037037037,0,1.3,1.6,21.43,22.56,8.05,6.9,stuffer
CMV,5234,5235,liver,12.644084934277,11.123011015911901,3.7037037037037,0,1.1,2,100,100,4.8500000000000005,5.1499999999999995,stuffer
CMV,5238,5239,liver,9.71331194867682,12.6008064516129,3.7037037037037,0,1.05,2.6,100,100,4.5,4.3,stuffer
CMV,5254,5255,liver,6.38041733547351,3.93841747225206,0,0,1.85,1,2.44,0,4.65,3.5999999999999996,stuffer
CMV,5257,5258,liver,13.182789136405201,16.8228805060557,0,0,2.45,0.95,9.379999999999999,4.35,1.35,2.4,stuffer
CMV,5263,5264,liver,2.91524017014213,4.50715746421268,0,0,0,0.7,30.769999999999996,33.33,0.95,1.2,stuffer
CMV,5271,5272,liver,17.7866195107574,17.8869647484678,0,0,4.65,5.6,50,10,2.9499999999999997,4.1000000000000005,stuffer
CMV,5278,5279,liver,3.11306340718105,3.1372549019607803,0,0,1.2,1.65,2.3,6.25,5.65,6.800000000000001,stuffer
CMV,5292,5293,liver,18.5298838636578,13.312807404825499,0,0,1.75,6.05,66.67,66.67,8.649999999999999,8.3,stuffer
CMV,5299,5300,liver,9.10278745644599,4.592803030303029,0,0,3.95,3.25,0,0,3.2,1.7999999999999998,stuffer
CMV,5301,5302,liver,7.72727272727273,6.4820009350163605,0,0,5.55,3.35,0,0,2.85,2.45,stuffer
CMV,5303,5304,liver,11.6273352999017,11.095286405493999,0,0,6.95,6.8,43.480000000000004,28.57,4.55,4.35,stuffer
CMV,5305,5306,liver,12.040692377771,17.9003267973856,0,0,6.2,7.5,65.22,42,2.25,1.55,stuffer
CMV,5328,5329,liver,6.5934065934065895,4.2653253179569,1.47058823529412,3.33333333333333,3.85,4.55,100,66.67,6.35,5,stuffer
CMV,5337,5338,liver,2.5715955581531302,3.60677805051865,1.47058823529412,3.33333333333333,0.9,0.7,75,72,8.75,6,stuffer
CMV,5364,5365,liver,3.9278656126482203,4.5572987351392396,0,0,1.7,2.65,10,11.76,8.799999999999999,7.449999999999999,stuffer
CMV,5379,5380,liver,2.85765636232926,2.51410350748099,0,3.13390313390313,0.45,1.65,40.62,38.98,0.44999999999999996,2.45,stuffer
CMV,5381,5382,liver,3.23013415892673,4.628982976866,0,3.13390313390313,1,1,30,29.79,0,0.6,stuffer
CMV,5385,5386,liver,11.662749706228,12.1829977251664,0,3.13390313390313,2.1,2.35,2.86,8.469999999999999,2.85,3.4000000000000004,stuffer
CMV,5398,5399,liver,3.5996713566806995,3.8550635954368597,5,0,2.6,3.3,30,50,3.4000000000000004,3.1,stuffer
CMV,5404,5405,liver,3.30819881053526,6.31469979296066,5,0,3.9,1.6,0,3.39,1.55,1,stuffer
CMV,5410,5411,liver,5.53154710458081,10.9485574305934,5,0,3.65,2.5,4.55,4.4799999999999995,1.05,0.65,stuffer
CMV,5412,5413,liver,2.67676767676768,4.66933779499824,5,0,2,2.05,5,4,2.9000000000000004,4.3,stuffer
CMV,5431,5432,liver,3.3365261813537703,3,3.8980509745127403,3.93518518518518,2.45,1.4,13.51,10.530000000000001,4,4.5,stuffer
CMV,5437,5438,liver,6.00086188321482,5.11655011655012,3.8980509745127403,3.93518518518518,1.25,1.65,31.03,25.81,4.45,4.8,stuffer
CMV,5454,5455,liver,1.9574247144340602,2.27626994315056,0,1.35135135135135,0,0.35,5.36,2.88,0,1.35,stuffer
CMV,5459,5460,liver,2.57867132867133,3.60235857748296,0,1.35135135135135,1.05,1.55,29.17,54.76,0.44999999999999996,1.6500000000000001,stuffer
CMV,5471,5472,liver,8.15959741193386,7.97897305923214,6.1666666666666705,2.5,2.4,2.25,100,100,5.050000000000001,5.949999999999999,stuffer
CMV,5482,5483,liver,2.0533303330333,2.97619047619048,0,0,0,1.05,4.109999999999999,8.21,2.5,2.3,stuffer
CMV,5488,5489,liver,3.8435374149659896,0.636942675159236,0,0,3.2,1.8,1.49,2.6100000000000003,1.5,1.3,stuffer
CMV,5511,5512,liver,6.63265306122449,6.74937965260546,11.6883116883117,0,1.05,0.35,19.12,20.49,15.35,12.3,stuffer
CMV,5533,5534,liver,5.9344823371226,2.4872940089327003,0,0,0.6,1.95,4.92,0,5.1499999999999995,9.1,stuffer
CMV,5541,5542,liver,6.71686746987952,3.8034539473684204,0,0,1.15,0.75,100,100,2.15,0.65,stuffer
CMV,5547,5548,liver,5.35881801125704,3.3008658008658003,0,0,0.55,0.8,48.78,37.65,2.65,2.85,stuffer
CMV,5554,5555,liver,3.51163740302164,4.4481981981982,0,0,2.95,2.2,1.35,0,4.2,3.2,stuffer
CMV,5557,5558,liver,7.8483458101907795,4.77587360403479,0,0,4.75,5.75,3.2300000000000004,0,3.2,2.45,stuffer
CMV,5569,5570,liver,5.6803594351733,4.5985060690943,2.1739130434782603,0,1.05,2.05,0,2.91,4.9,4,stuffer
CMV,5574,5575,liver,7.37693389592124,4.92380512583699,2.1739130434782603,0,2.25,1.45,2.5,2.8400000000000003,2.6,0.75,stuffer
CMV,5577,5578,liver,7.7034517510708,7.36299648064354,2.1739130434782603,0,0.6,1.45,8.959999999999999,13.04,2.65,1.0999999999999999,stuffer
CMV,5581,5582,liver,2.6581002771479003,3.92680921052632,2.1739130434782603,0,2.25,1.75,6.78,7.55,2.65,0.35000000000000003,stuffer
CMV,5585,5586,liver,3.09278350515464,3.48744413705044,2.1739130434782603,0,2.3,1.55,18.84,8.33,3.15,2.9000000000000004,stuffer
CMV,5602,5603,liver,2.34588106928532,3.0982905982906,0,0,0.65,3.1,24.07,14.099999999999998,7.449999999999999,6.05,stuffer
CMV,5617,5618,liver,6.6761943650469595,5.06836146122623,0,0,2.35,1.1,57.14,26.919999999999998,3.2,1.4000000000000001,stuffer
CMV,5621,5622,liver,7.10212980043602,3.56279069767442,0,0,1.1,1.5,0,1.1400000000000001,1.0999999999999999,0.75,stuffer
CMV,5625,5626,liver,5.15156154317208,4.79390681003584,0,0,2.95,2.6,3.51,0.88,1.6,1.7500000000000002,stuffer
CMV,5628,5629,liver,6.3748531139835505,4.19244365885992,0,0,4.7,7.2,28.849999999999998,27.63,3.2,1.6500000000000001,stuffer
CMV,5637,5638,liver,20.3992210321324,15.1158940397351,0,0,3.95,1.15,2,0,8,7.049999999999999,stuffer
CMV,5643,5644,liver,9.119141727837379,7.486095661846499,0,0,7.45,3.6,6.67,2.92,4.3,6.3,stuffer
CMV,5678,5679,liver,19.5574162679426,19.360362350861703,11.722488038277499,15.625,18.2,18.75,100,100,8.95,11.5,stuffer
CMV,5686,5687,liver,15.299877600979201,12.8310502283105,11.722488038277499,15.625,12.7,9.3,NA,NA,16.55,11.05,stuffer
CMV,5698,5699,liver,0.581395348837209,1.53067163310441,0,1.85185185185185,1.8,1.25,9.879999999999999,6.34,4,5.55,stuffer
CMV,5710,5711,liver,11.6203563877982,10.2068764568765,4.545454545454549,2.77777777777778,2.55,0.8,19.23,23.26,14.05,12.9,stuffer
CMV,5723,5724,liver,13.561725630691098,11.6794969736146,5.96491228070175,4.05844155844156,5.9,5,100,100,14.75,14.399999999999999,stuffer
CMV,5731,5732,liver,12.261119567055601,15.5813810490069,5.96491228070175,4.05844155844156,3,2.85,60,43.75,8.7,11.25,stuffer
CMV,5737,5738,liver,3.34767641996558,3.15665196047971,5.96491228070175,4.05844155844156,2.1,1.15,13.33,14.469999999999999,5.2,3.85,stuffer
CMV,5760,5761,liver,15.1672535211268,13.2653754672103,13.6363636363636,11.7647058823529,2.15,0.45,14.81,12.120000000000001,4.2,4.3999999999999995,stuffer
CMV,5775,5776,liver,8.106850335070739,7.14649218466012,7.14285714285714,5.88235294117647,2.8,0,1.96,7.779999999999999,13.200000000000001,6.800000000000001,stuffer
CMV,5785,5786,liver,13.2867132867133,7.79803240740741,7.14285714285714,5.88235294117647,5.15,3,5.71,4.4799999999999995,11.4,14.549999999999999,stuffer
CMV,5806,5807,liver,4.41558441558442,3.6975045648204503,0,5.20833333333333,2.15,1.3,7.140000000000001,8.62,8.6,6.3,stuffer
CMV,5885,5886,liver,5.98214285714286,5.1315789473684195,0,25,59.8,64.2,96.67,100,4.35,9.35,NA
CMV,5894,5895,liver,12.5,0,0,25,20.95,22.2,96.67,100,4.35,0.8,NA
CMV,5899,5900,liver,16.6666666666667,7.14285714285714,0,25,20.8,9.1,90,86.96000000000001,0,0,NA
CMV,5952,5953,liver,13.3333333333333,4.48343079922027,0,0,10.8,9.3,4.55,3.45,0,0,ITR2_right
CMV,5954,5955,liver,2.94117647058824,4.10509031198686,0,0,10.1,4.5,10.530000000000001,0,0,0,ITR2_right
CMV,5958,5959,liver,1.51515151515152,6.13636363636364,0,0,4.5,5.15,7.140000000000001,4.44,0,0,ITR2_right
CMV,5962,5963,liver,7.8125,6.04631217838765,0,0,2.15,4.1,3.3300000000000005,9.76,3.35,0.8999999999999999,ITR2_right
CMV,5975,5976,liver,5.057471264367821,7.5,0,0,1.7,3.2,8.33,21.05,6.25,1.3,ITR2_right
CMV,5979,5980,liver,7.32323232323232,11.437908496732,0,0,6.5,2.95,NA,100,4.15,0,ITR2_right
CMV,5990,5991,liver,7.89473684210526,3.44827586206897,12.5,0,5.95,10.1,100,100,2.1,0,ITR2_right
CMV,5994,5995,liver,20,6.3894523326572,12.5,0,0,2.25,9.09,21.05,5,5,ITR2_right
CMV,5997,5998,liver,15,15.625,12.5,0,5.5,4.1,50,50,0,0,ITR2_right
CMV,6012,6013,liver,7.89473684210526,3.44827586206897,0,0,7.5,0,42.86,50,10.4,12.5,ITR2_right
CMV,6016,6017,liver,10,19.5833333333333,0,0,6.8,0,100,100,13.700000000000001,13.350000000000001,ITR2_right
CMV,6029,6030,liver,11.1111111111111,7.275132275132271,0,0,0,4.05,0,7.140000000000001,9.55,0,ITR2_right
CMV,6039,6040,liver,17.3611111111111,0,0,0,9.8,0,0,0,0,0,ITR2_right
