AAV,start,end,Sample,replicate,annotation,tool,Methylation
LP1,4026,4027,liver,01,stuffer,guppy,2.90890957446809
LP1,4042,4043,liver,01,stuffer,guppy,10.2497715504112
LP1,4059,4060,liver,01,stuffer,guppy,13.8592750533049
LP1,4068,4069,liver,01,stuffer,guppy,6.13882106731775
LP1,4071,4072,liver,01,stuffer,guppy,7.27272727272727
LP1,4083,4084,liver,01,stuffer,guppy,39.0094979647218
LP1,4092,4093,liver,01,stuffer,guppy,17.2058823529412
LP1,4095,4096,liver,01,stuffer,guppy,10.7692307692308
LP1,4107,4108,liver,01,stuffer,guppy,1.04166666666667
LP1,4152,4153,liver,01,stuffer,guppy,7.03125
LP1,4154,4155,liver,01,stuffer,guppy,5.92948717948718
LP1,4171,4172,liver,01,stuffer,guppy,7.8125
LP1,4179,4180,liver,01,stuffer,guppy,4.02576489533011
LP1,4182,4183,liver,01,stuffer,guppy,7.73850377487989
LP1,4201,4202,liver,01,stuffer,guppy,14.2857142857143
LP1,4205,4206,liver,01,stuffer,guppy,13.6753603294441
LP1,4213,4214,liver,01,stuffer,guppy,3.17460317460317
LP1,4219,4220,liver,01,stuffer,guppy,9.55096222380613
LP1,4239,4240,liver,01,stuffer,guppy,2.08333333333333
LP1,4258,4259,liver,01,stuffer,guppy,5.66737288135593
LP1,4268,4269,liver,01,stuffer,guppy,6.48567119155354
LP1,4270,4271,liver,01,stuffer,guppy,7.64637904468413
LP1,4273,4274,liver,01,stuffer,guppy,11.0144927536232
LP1,4283,4284,liver,01,stuffer,guppy,4.84817115251898
LP1,4288,4289,liver,01,stuffer,guppy,6.2962962962963
LP1,4290,4291,liver,01,stuffer,guppy,3.73641304347826
LP1,4304,4305,liver,01,stuffer,guppy,15.7971014492754
LP1,4315,4316,liver,01,stuffer,guppy,7.24358974358974
LP1,4346,4347,liver,01,stuffer,guppy,7.82828282828283
LP1,4354,4355,liver,01,stuffer,guppy,3.17460317460317
LP1,4364,4365,liver,01,stuffer,guppy,8.05555555555555
LP1,4369,4370,liver,01,stuffer,guppy,1.13636363636364
LP1,4374,4375,liver,01,stuffer,guppy,3.17303902246748
LP1,4389,4390,liver,01,stuffer,guppy,5.07567368032484
LP1,4405,4406,liver,01,stuffer,guppy,3.5821455363841
LP1,4424,4425,liver,01,stuffer,guppy,2.23992035838726
LP1,4445,4446,liver,01,stuffer,guppy,7.73809523809524
LP1,4447,4448,liver,01,stuffer,guppy,10.3174603174603
LP1,4477,4478,liver,01,stuffer,guppy,3.24547600314713
LP1,4480,4481,liver,01,stuffer,guppy,4.46498819826908
LP1,4487,4488,liver,01,stuffer,guppy,22.7061556329849
LP1,4499,4500,liver,01,stuffer,guppy,17.7016129032258
LP1,4530,4531,liver,01,stuffer,guppy,2.91442744935924
LP1,4537,4538,liver,01,stuffer,guppy,5.24275805793554
LP1,4543,4544,liver,01,stuffer,guppy,12.7518557794274
LP1,4549,4550,liver,01,stuffer,guppy,12.5349487418453
LP1,4551,4552,liver,01,stuffer,guppy,11.2010796221323
LP1,4558,4559,liver,01,stuffer,guppy,5.0656660412758
LP1,4561,4562,liver,01,stuffer,guppy,13.114406779661
LP1,4573,4574,liver,01,stuffer,guppy,4.07586763518967
LP1,4580,4581,liver,01,stuffer,guppy,7.61143818334735
LP1,4594,4595,liver,01,stuffer,guppy,5.57029177718833
LP1,4598,4599,liver,01,stuffer,guppy,6.00985221674877
LP1,4600,4601,liver,01,stuffer,guppy,8.38983050847458
LP1,4610,4611,liver,01,stuffer,guppy,6.9747539580659
LP1,4618,4619,liver,01,stuffer,guppy,2.19298245614035
LP1,4621,4622,liver,01,stuffer,guppy,3.50877192982456
LP1,4629,4630,liver,01,stuffer,guppy,12.1951219512195
LP1,4642,4643,liver,01,stuffer,guppy,7.08502024291498
LP1,4645,4646,liver,01,stuffer,guppy,1.25
LP1,4653,4654,liver,01,stuffer,guppy,12.1271929824561
LP1,4664,4665,liver,01,stuffer,guppy,5.26315789473684
LP1,4668,4669,liver,01,stuffer,guppy,6.02720450281426
LP1,4687,4688,liver,01,stuffer,guppy,6.07142857142857
LP1,4690,4691,liver,01,stuffer,guppy,4.1991341991342
LP1,4693,4694,liver,01,stuffer,guppy,4.85587583148559
LP1,4698,4699,liver,01,stuffer,guppy,6.87134502923977
LP1,4720,4721,liver,01,stuffer,guppy,3.42592592592593
LP1,4726,4727,liver,01,stuffer,guppy,5.10822510822511
LP1,4733,4734,liver,01,stuffer,guppy,8.97727272727273
LP1,4735,4736,liver,01,stuffer,guppy,7.48803827751196
LP1,4742,4743,liver,01,stuffer,guppy,8.99728997289973
LP1,4771,4772,liver,01,stuffer,guppy,6.70454545454545
LP1,4779,4780,liver,01,stuffer,guppy,1.25
LP1,4790,4791,liver,01,stuffer,guppy,2.19339622641509
LP1,4795,4796,liver,01,stuffer,guppy,4.41595441595442
LP1,4802,4803,liver,01,stuffer,guppy,2.21153846153846
LP1,4807,4808,liver,01,stuffer,guppy,6.57894736842105
LP1,4848,4849,liver,01,stuffer,guppy,3.7037037037037
LP1,4891,4892,liver,01,stuffer,guppy,4.23596673596674
LP1,4894,4895,liver,01,stuffer,guppy,6.54885654885655
LP1,4898,4899,liver,01,stuffer,guppy,6.16959064327485
LP1,4905,4906,liver,01,stuffer,guppy,4.89795918367347
LP1,4914,4915,liver,01,stuffer,guppy,14.7812971342383
LP1,4923,4924,liver,01,stuffer,guppy,10.7567567567568
LP1,4935,4936,liver,01,stuffer,guppy,9.99436936936937
LP1,4942,4943,liver,01,stuffer,guppy,5.0656660412758
LP1,4946,4947,liver,01,stuffer,guppy,3.65198711063373
LP1,4951,4952,liver,01,stuffer,guppy,7.14285714285714
LP1,4990,4991,liver,01,stuffer,guppy,23.5258358662614
LP1,5009,5010,liver,01,stuffer,guppy,1.47058823529412
LP1,5017,5018,liver,01,stuffer,guppy,2.55754475703325
LP1,5025,5026,liver,01,stuffer,guppy,12.6164874551971
LP1,5027,5028,liver,01,stuffer,guppy,17.5802139037433
LP1,5037,5038,liver,01,stuffer,guppy,2.62626262626263
LP1,5040,5041,liver,01,stuffer,guppy,5.52287581699346
LP1,5047,5048,liver,01,stuffer,guppy,1.13636363636364
LP1,5051,5052,liver,01,stuffer,guppy,3.40909090909091
LP1,5053,5054,liver,01,stuffer,guppy,3.73737373737374
LP1,5058,5059,liver,01,stuffer,guppy,1.19047619047619
LP1,5060,5061,liver,01,stuffer,guppy,6.42954856361149
LP1,5072,5073,liver,01,stuffer,guppy,5.75657894736842
LP1,5074,5075,liver,01,stuffer,guppy,9.98632010943913
LP1,5078,5079,liver,01,stuffer,guppy,6.97674418604651
LP1,5088,5089,liver,01,stuffer,guppy,14.9959903769046
LP1,5106,5107,liver,01,stuffer,guppy,5.31674208144796
LP1,5128,5129,liver,01,stuffer,guppy,9.53996983408748
LP1,5131,5132,liver,01,stuffer,guppy,15.2380952380952
LP1,5140,5141,liver,01,stuffer,guppy,10.9243697478992
LP1,5143,5144,liver,01,stuffer,guppy,8.10385523210071
LP1,5145,5146,liver,01,stuffer,guppy,14.6323529411765
LP1,5153,5154,liver,01,stuffer,guppy,2.5
LP1,5170,5171,liver,01,stuffer,guppy,4.20849420849421
LP1,5180,5181,liver,01,stuffer,guppy,5.88235294117647
LP1,5184,5185,liver,01,stuffer,guppy,8.41698841698842
LP1,5200,5201,liver,01,stuffer,guppy,1.42857142857143
LP1,5203,5204,liver,01,stuffer,guppy,5.57275541795666
LP1,5209,5210,liver,01,stuffer,guppy,2.85714285714286
LP1,5217,5218,liver,01,stuffer,guppy,13.4725634725635
LP1,5224,5225,liver,01,stuffer,guppy,5.48872180451128
LP1,5238,5239,liver,01,stuffer,guppy,16.9172932330827
LP1,5245,5246,liver,01,stuffer,guppy,7.14285714285714
LP1,5247,5248,liver,01,stuffer,guppy,5.88235294117647
LP1,5249,5250,liver,01,stuffer,guppy,12.5396825396825
LP1,5251,5252,liver,01,stuffer,guppy,22.6381461675579
LP1,5274,5275,liver,01,stuffer,guppy,2.9642545771578
LP1,5283,5284,liver,01,stuffer,guppy,1.5625
LP1,5310,5311,liver,01,stuffer,guppy,7.77126099706745
LP1,5325,5326,liver,01,stuffer,guppy,1.78571428571429
LP1,5327,5328,liver,01,stuffer,guppy,7.39750445632799
LP1,5331,5332,liver,01,stuffer,guppy,11.8566176470588
LP1,5344,5345,liver,01,stuffer,guppy,4.59280303030303
LP1,5350,5351,liver,01,stuffer,guppy,6.30040322580645
LP1,5356,5357,liver,01,stuffer,guppy,12.405303030303
LP1,5358,5359,liver,01,stuffer,guppy,9.0017825311943
LP1,5377,5378,liver,01,stuffer,guppy,3.125
LP1,5383,5384,liver,01,stuffer,guppy,12.3579545454545
LP1,5400,5401,liver,01,stuffer,guppy,1.61290322580645
LP1,5405,5406,liver,01,stuffer,guppy,3.2258064516129
LP1,5417,5418,liver,01,stuffer,guppy,6.45161290322581
LP1,5428,5429,liver,01,stuffer,guppy,1.61290322580645
LP1,5457,5458,liver,01,stuffer,guppy,8.33333333333333
LP1,5479,5480,liver,01,stuffer,guppy,1.78571428571429
LP1,5487,5488,liver,01,stuffer,guppy,8.92857142857143
LP1,5493,5494,liver,01,stuffer,guppy,8.68226600985222
LP1,5500,5501,liver,01,stuffer,guppy,1.78571428571429
LP1,5503,5504,liver,01,stuffer,guppy,3.57598978288633
LP1,5515,5516,liver,01,stuffer,guppy,4
LP1,5520,5521,liver,01,stuffer,guppy,5.63186813186813
LP1,5523,5524,liver,01,stuffer,guppy,1.85185185185185
LP1,5548,5549,liver,01,stuffer,guppy,1.85185185185185
LP1,5563,5564,liver,01,stuffer,guppy,7.20899470899471
LP1,5567,5568,liver,01,stuffer,guppy,3.93518518518518
LP1,5571,5572,liver,01,stuffer,guppy,4.08333333333333
LP1,5574,5575,liver,01,stuffer,guppy,13.4259259259259
LP1,5583,5584,liver,01,stuffer,guppy,24.0740740740741
LP1,5589,5590,liver,01,stuffer,guppy,7.40740740740741
LP1,5624,5625,liver,01,stuffer,guppy,23.3465608465608
LP1,5632,5633,liver,01,stuffer,guppy,12.6984126984127
LP1,5644,5645,liver,01,stuffer,guppy,1.92307692307692
LP1,5656,5657,liver,01,stuffer,guppy,5.55555555555556
LP1,5669,5670,liver,01,stuffer,guppy,13.5384615384615
LP1,5677,5678,liver,01,stuffer,guppy,13.5384615384615
LP1,5683,5684,liver,01,stuffer,guppy,2
LP1,5706,5707,liver,01,stuffer,guppy,8.69565217391304
LP1,5721,5722,liver,01,stuffer,guppy,4.54545454545455
LP1,5731,5732,liver,01,stuffer,guppy,11.3636363636364
LP1,5752,5753,liver,01,stuffer,guppy,2.17391304347826
LP1,5898,5899,liver,01,ITR,guppy,8.33333333333333
LP1,2044,2045,liver,01,ITR,guppy,0
LP1,3872,3873,liver,01,stuffer,guppy,0
LP1,4232,4233,liver,01,stuffer,guppy,0
LP1,5434,5435,liver,01,stuffer,guppy,0
LP1,5527,5528,liver,01,stuffer,guppy,0
LP1,5531,5532,liver,01,stuffer,guppy,0
LP1,5831,5832,liver,01,ITR,guppy,0
LP1,5900,5901,liver,01,ITR,guppy,0
LP1,5908,5909,liver,01,ITR,guppy,0
CMV,2002,2003,nat,01,ITR,guppy,7.14285714285714
CMV,2004,2005,nat,01,ITR,guppy,5.88235294117647
CMV,2008,2009,nat,01,ITR,guppy,5.26315789473684
CMV,2012,2013,nat,01,ITR,guppy,5
CMV,2025,2026,nat,01,ITR,guppy,3.57142857142857
CMV,2029,2030,nat,01,ITR,guppy,11.9298245614035
CMV,2040,2041,nat,01,ITR,guppy,26.5909090909091
CMV,2044,2045,nat,01,ITR,guppy,7.5
CMV,2047,2048,nat,01,ITR,guppy,12.9554655870445
CMV,2051,2052,nat,01,ITR,guppy,6.69642857142857
CMV,2062,2063,nat,01,ITR,guppy,11.4661654135338
CMV,2066,2067,nat,01,ITR,guppy,14.0522875816993
CMV,2079,2080,nat,01,ITR,guppy,3.33333333333333
CMV,2083,2084,nat,01,ITR,guppy,5.88235294117647
CMV,2087,2088,nat,01,ITR,guppy,6.66666666666667
CMV,2089,2090,nat,01,ITR,guppy,12.2222222222222
CMV,2230,2231,nat,01,promoter,guppy,7.08475308345731
CMV,2265,2266,nat,01,promoter,guppy,8.09192402493838
CMV,2267,2268,nat,01,promoter,guppy,13.9981076534903
CMV,2281,2282,nat,01,promoter,guppy,11.6541353383459
CMV,2293,2294,nat,01,promoter,guppy,10.7306103046038
CMV,2305,2306,nat,01,promoter,guppy,7.319285111889
CMV,2312,2313,nat,01,promoter,guppy,10.1915748274797
CMV,2319,2320,nat,01,promoter,guppy,18.8224804226709
CMV,2329,2330,nat,01,promoter,guppy,7.39199401154916
CMV,2341,2342,nat,01,promoter,guppy,5.24470474967908
CMV,2359,2360,nat,01,promoter,guppy,6.0587748870937
CMV,2382,2383,nat,01,promoter,guppy,6.03574504737295
CMV,2403,2404,nat,01,promoter,guppy,9.742587161942
CMV,2452,2453,nat,01,promoter,guppy,6.26026272577997
CMV,2465,2466,nat,01,promoter,guppy,7.90674994914504
CMV,2474,2475,nat,01,promoter,guppy,6.87533440342429
CMV,2486,2487,nat,01,promoter,guppy,7.74980694980695
CMV,2546,2547,nat,01,promoter,guppy,5.60862698110125
CMV,2558,2559,nat,01,promoter,guppy,11.2794612794613
CMV,2577,2578,nat,01,promoter,guppy,7.5527950310559
CMV,2601,2602,nat,01,promoter,guppy,9.53586834957661
CMV,2610,2611,nat,01,promoter,guppy,10.325700959347
CMV,2622,2623,nat,01,promoter,guppy,16.9012527634488
CMV,2651,2652,nat,01,promoter,guppy,4.35558852621167
CMV,2685,2686,nat,01,promoter,guppy,13.4160403992206
CMV,2703,2704,nat,01,promoter,guppy,12.4311425449945
CMV,2714,2715,nat,01,promoter,guppy,13.5884353741497
CMV,2725,2726,nat,01,promoter,guppy,7.22744106941332
CMV,2735,2736,nat,01,promoter,guppy,6.29325813893873
CMV,2742,2743,nat,01,promoter,guppy,8.8392882163374
CMV,2748,2749,nat,01,promoter,guppy,14.557876905703
CMV,2775,2776,nat,01,promoter,guppy,4.31650246305419
CMV,2787,2788,nat,01,promoter,guppy,7.81677530262875
CMV,2795,2796,nat,01,promoter,guppy,4.16262430269221
CMV,2831,2832,nat,01,eYFP,guppy,4.71082205776083
CMV,2846,2847,nat,01,eYFP,guppy,15.1596501932072
CMV,2867,2868,nat,01,eYFP,guppy,4.49135863965112
CMV,2876,2877,nat,01,eYFP,guppy,5.0872115638955
CMV,2879,2880,nat,01,eYFP,guppy,8.49348239228704
CMV,2882,2883,nat,01,eYFP,guppy,4.40745213041228
CMV,2888,2889,nat,01,eYFP,guppy,6.46559939012769
CMV,2903,2904,nat,01,eYFP,guppy,13.9972846769383
CMV,2909,2910,nat,01,eYFP,guppy,17.6067722450244
CMV,2912,2913,nat,01,eYFP,guppy,10.6097324073624
CMV,2918,2919,nat,01,eYFP,guppy,4.75500194250194
CMV,2924,2925,nat,01,eYFP,guppy,3.12379007278922
CMV,2936,2937,nat,01,eYFP,guppy,9.57132705453745
CMV,2969,2970,nat,01,eYFP,guppy,6.12786549926414
CMV,2981,2982,nat,01,eYFP,guppy,16.8029222913191
CMV,2999,3000,nat,01,eYFP,guppy,15.4024360883045
CMV,3011,3012,nat,01,eYFP,guppy,5.2514454376477
CMV,3017,3018,nat,01,eYFP,guppy,5.32555856782275
CMV,3032,3033,nat,01,eYFP,guppy,5.22132344680373
CMV,3036,3037,nat,01,eYFP,guppy,13.1313273077715
CMV,3044,3045,nat,01,eYFP,guppy,8.98143468893795
CMV,3062,3063,nat,01,eYFP,guppy,11.9467392107356
CMV,3077,3078,nat,01,eYFP,guppy,15.2426956340994
CMV,3086,3087,nat,01,eYFP,guppy,12.8712323206229
CMV,3095,3096,nat,01,eYFP,guppy,7.62030102175109
CMV,3105,3106,nat,01,eYFP,guppy,6.33987156219461
CMV,3125,3126,nat,01,eYFP,guppy,3.34659000522692
CMV,3128,3129,nat,01,eYFP,guppy,6.04645196675557
CMV,3144,3145,nat,01,eYFP,guppy,7.85749653396712
CMV,3146,3147,nat,01,eYFP,guppy,9.47568146796791
CMV,3149,3150,nat,01,eYFP,guppy,8.3011911514464
CMV,3161,3162,nat,01,eYFP,guppy,4.64572192513369
CMV,3167,3168,nat,01,eYFP,guppy,5.56770005299417
CMV,3183,3184,nat,01,eYFP,guppy,5.21197149104126
CMV,3188,3189,nat,01,eYFP,guppy,4.93726329796308
CMV,3203,3204,nat,01,eYFP,guppy,3.62462484319409
CMV,3218,3219,nat,01,eYFP,guppy,4.18779367649792
CMV,3266,3267,nat,01,eYFP,guppy,3.89994502473887
CMV,3281,3282,nat,01,eYFP,guppy,7.09077621930458
CMV,3296,3297,nat,01,eYFP,guppy,3.96665185467318
CMV,3321,3322,nat,01,eYFP,guppy,14.4714012012141
CMV,3332,3333,nat,01,eYFP,guppy,4.39215448141851
CMV,3338,3339,nat,01,eYFP,guppy,4.63250692427211
CMV,3344,3345,nat,01,eYFP,guppy,11.2469414643328
CMV,3353,3354,nat,01,eYFP,guppy,5.50843865855889
CMV,3356,3357,nat,01,eYFP,guppy,10.2682584040137
CMV,3383,3384,nat,01,eYFP,guppy,4.21393065868014
CMV,3386,3387,nat,01,eYFP,guppy,7.33485456327795
CMV,3389,3390,nat,01,eYFP,guppy,6.74727632882139
CMV,3395,3396,nat,01,eYFP,guppy,16.3111952896611
CMV,3407,3408,nat,01,eYFP,guppy,14.0832487802117
CMV,3434,3435,nat,01,eYFP,guppy,15.2047546740059
CMV,3455,3456,nat,01,eYFP,guppy,4.1095099914265
CMV,3462,3463,nat,01,eYFP,guppy,9.05242009467543
CMV,3464,3465,nat,01,eYFP,guppy,8.81391231906696
CMV,3488,3489,nat,01,eYFP,guppy,12.7888539210084
CMV,3494,3495,nat,01,eYFP,guppy,10.5556471029817
CMV,3497,3498,nat,01,eYFP,guppy,8.08776964576302
CMV,3500,3501,nat,01,eYFP,guppy,17.1080859614664
CMV,3512,3513,nat,01,eYFP,guppy,4.26950033720623
CMV,3521,3522,nat,01,eYFP,guppy,5.86737021380128
CMV,3579,3580,nat,01,BGHp(A),guppy,10.8326737254272
CMV,3592,3593,nat,01,BGHp(A),guppy,8.09102798029711
CMV,3638,3639,nat,01,BGHp(A),guppy,9.39760027909201
CMV,3706,3707,nat,01,BGHp(A),guppy,3.96250159296546
CMV,3827,3828,nat,01,stuffer,guppy,2.66853308447762
CMV,3830,3831,nat,01,stuffer,guppy,11.9235800344234
CMV,3850,3851,nat,01,stuffer,guppy,12.2572042668365
CMV,3866,3867,nat,01,stuffer,guppy,2.86433492315845
CMV,3889,3890,nat,01,stuffer,guppy,7.48152686495117
CMV,3899,3900,nat,01,stuffer,guppy,12.4422384611251
CMV,3907,3908,nat,01,stuffer,guppy,10.9862526013932
CMV,3917,3918,nat,01,stuffer,guppy,9.3792274431706
CMV,3922,3923,nat,01,stuffer,guppy,4.78769852098455
CMV,3926,3927,nat,01,stuffer,guppy,2.7912216727676
CMV,3944,3945,nat,01,stuffer,guppy,6.43673595480824
CMV,3958,3959,nat,01,stuffer,guppy,7.02151715613983
CMV,3965,3966,nat,01,stuffer,guppy,8.5318189528440591
CMV,3981,3982,nat,01,stuffer,guppy,23.5429825280945
CMV,3993,3994,nat,01,stuffer,guppy,7.82667884779963
CMV,3999,4000,nat,01,stuffer,guppy,9.95794066317627
CMV,4018,4019,nat,01,stuffer,guppy,22.5834660105177
CMV,4033,4034,nat,01,stuffer,guppy,4.37306746808716
CMV,4042,4043,nat,01,stuffer,guppy,4.06111609494924
CMV,4045,4046,nat,01,stuffer,guppy,3.43710613426407
CMV,4069,4070,nat,01,stuffer,guppy,5.32490656512235
CMV,4075,4076,nat,01,stuffer,guppy,4.01497324600189
CMV,4080,4081,nat,01,stuffer,guppy,5.65079544354448
CMV,4096,4097,nat,01,stuffer,guppy,15.0305410122164
CMV,4113,4114,nat,01,stuffer,guppy,6.42546084897683
CMV,4122,4123,nat,01,stuffer,guppy,13.5744552058111
CMV,4125,4126,nat,01,stuffer,guppy,11.3464648154344
CMV,4137,4138,nat,01,stuffer,guppy,37.3355762847273
CMV,4146,4147,nat,01,stuffer,guppy,22.5782939248099
CMV,4149,4150,nat,01,stuffer,guppy,17.4313436714892
CMV,4161,4162,nat,01,stuffer,guppy,3.08610899291494
CMV,4206,4207,nat,01,stuffer,guppy,6.23545234466063
CMV,4208,4209,nat,01,stuffer,guppy,3.96597374795786
CMV,4225,4226,nat,01,stuffer,guppy,10.4482170314047
CMV,4233,4234,nat,01,stuffer,guppy,3.18892971435344
CMV,4236,4237,nat,01,stuffer,guppy,4.54198949149524
CMV,4255,4256,nat,01,stuffer,guppy,14.4237604939652
CMV,4259,4260,nat,01,stuffer,guppy,9.21791220661888
CMV,4267,4268,nat,01,stuffer,guppy,5.74397590361446
CMV,4273,4274,nat,01,stuffer,guppy,10.2171837309032
CMV,4286,4287,nat,01,stuffer,guppy,3.5607950100953
CMV,4293,4294,nat,01,stuffer,guppy,4.85989019462694
CMV,4312,4313,nat,01,stuffer,guppy,4.87145904893699
CMV,4322,4323,nat,01,stuffer,guppy,6.84668774263971
CMV,4324,4325,nat,01,stuffer,guppy,8.12960278827383
CMV,4327,4328,nat,01,stuffer,guppy,12.2994542271651
CMV,4337,4338,nat,01,stuffer,guppy,3.98184528957752
CMV,4342,4343,nat,01,stuffer,guppy,3.17192266550454
CMV,4344,4345,nat,01,stuffer,guppy,6.38445592575303
CMV,4358,4359,nat,01,stuffer,guppy,18.9963011260652
CMV,4369,4370,nat,01,stuffer,guppy,4.86500561585965
CMV,4400,4401,nat,01,stuffer,guppy,14.9974561077641
CMV,4408,4409,nat,01,stuffer,guppy,5.59661236379329
CMV,4418,4419,nat,01,stuffer,guppy,13.3504676233312
CMV,4423,4424,nat,01,stuffer,guppy,2.23965802646186
CMV,4428,4429,nat,01,stuffer,guppy,4.27174101217612
CMV,4443,4444,nat,01,stuffer,guppy,4.76934616827103
CMV,4459,4460,nat,01,stuffer,guppy,9.52947321894965
CMV,4478,4479,nat,01,stuffer,guppy,3.83647245203309
CMV,4499,4500,nat,01,stuffer,guppy,6.52791878172589
CMV,4501,4502,nat,01,stuffer,guppy,8.11939621881191
CMV,4531,4532,nat,01,stuffer,guppy,13.3537992559934
CMV,4534,4535,nat,01,stuffer,guppy,6.77324531152494
CMV,4541,4542,nat,01,stuffer,guppy,20.7578687019237
CMV,4553,4554,nat,01,stuffer,guppy,16.8269230769231
CMV,4584,4585,nat,01,stuffer,guppy,8.81387813383859
CMV,4591,4592,nat,01,stuffer,guppy,5.88432069799839
CMV,4597,4598,nat,01,stuffer,guppy,11.2733363892049
CMV,4603,4604,nat,01,stuffer,guppy,9.52384484532004
CMV,4605,4606,nat,01,stuffer,guppy,10.2773814156613
CMV,4612,4613,nat,01,stuffer,guppy,5.37546816479401
CMV,4615,4616,nat,01,stuffer,guppy,9.61001444390949
CMV,4627,4628,nat,01,stuffer,guppy,3.32954545454545
CMV,4634,4635,nat,01,stuffer,guppy,15.5881395254182
CMV,4648,4649,nat,01,stuffer,guppy,4.42062701911941
CMV,4652,4653,nat,01,stuffer,guppy,5.1120966304154
CMV,4654,4655,nat,01,stuffer,guppy,5.35484867704217
CMV,4664,4665,nat,01,stuffer,guppy,5.97636118291632
CMV,4672,4673,nat,01,stuffer,guppy,3.38688042922841
CMV,4675,4676,nat,01,stuffer,guppy,2.21595313980532
CMV,4683,4684,nat,01,stuffer,guppy,14.3310503301803
CMV,4696,4697,nat,01,stuffer,guppy,11.394022980428
CMV,4699,4700,nat,01,stuffer,guppy,4.79926643093041
CMV,4707,4708,nat,01,stuffer,guppy,12.8104523055663
CMV,4718,4719,nat,01,stuffer,guppy,7.86937333864723
CMV,4722,4723,nat,01,stuffer,guppy,5.44696325075859
CMV,4741,4742,nat,01,stuffer,guppy,8.35291813552683
CMV,4744,4745,nat,01,stuffer,guppy,5.02988208690034
CMV,4747,4748,nat,01,stuffer,guppy,6.73443794178004
CMV,4752,4753,nat,01,stuffer,guppy,11.3023073183501
CMV,4774,4775,nat,01,stuffer,guppy,3.15666140872414
CMV,4780,4781,nat,01,stuffer,guppy,4.88806406359598
CMV,4787,4788,nat,01,stuffer,guppy,14.9936226426554
CMV,4789,4790,nat,01,stuffer,guppy,5.41828929323154
CMV,4796,4797,nat,01,stuffer,guppy,14.8534170949933
CMV,4825,4826,nat,01,stuffer,guppy,6.25551782682513
CMV,4833,4834,nat,01,stuffer,guppy,2.8855892140336
CMV,4844,4845,nat,01,stuffer,guppy,3.83648770077502
CMV,4849,4850,nat,01,stuffer,guppy,3.26697396619705
CMV,4856,4857,nat,01,stuffer,guppy,4.63867764354838
CMV,4861,4862,nat,01,stuffer,guppy,7.48647186147186
CMV,4902,4903,nat,01,stuffer,guppy,2.12574632299403
CMV,4945,4946,nat,01,stuffer,guppy,7.21775440767089
CMV,4948,4949,nat,01,stuffer,guppy,11.7268506266991
CMV,4952,4953,nat,01,stuffer,guppy,9.7395989724085
CMV,4959,4960,nat,01,stuffer,guppy,5.15304764439713
CMV,4968,4969,nat,01,stuffer,guppy,12.2759189624741
CMV,4977,4978,nat,01,stuffer,guppy,18.7839832219978
CMV,4989,4990,nat,01,stuffer,guppy,14.4474537234496
CMV,4996,4997,nat,01,stuffer,guppy,5.92938272892388
CMV,5000,5001,nat,01,stuffer,guppy,10.4263990847555
CMV,5005,5006,nat,01,stuffer,guppy,4.61446991464638
CMV,5044,5045,nat,01,stuffer,guppy,22.8184980303411
CMV,5063,5064,nat,01,stuffer,guppy,4.01069518716578
CMV,5071,5072,nat,01,stuffer,guppy,6.47484326339346
CMV,5079,5080,nat,01,stuffer,guppy,16.1666521682397
CMV,5081,5082,nat,01,stuffer,guppy,18.5772465302282
CMV,5091,5092,nat,01,stuffer,guppy,6.23015873015873
CMV,5094,5095,nat,01,stuffer,guppy,2.80768749217478
CMV,5101,5102,nat,01,stuffer,guppy,4.16041440718676
CMV,5105,5106,nat,01,stuffer,guppy,10.7421421814482
CMV,5107,5108,nat,01,stuffer,guppy,12.6029776674938
CMV,5112,5113,nat,01,stuffer,guppy,8.97540983606557
CMV,5114,5115,nat,01,stuffer,guppy,5.45293540435105
CMV,5126,5127,nat,01,stuffer,guppy,9.45572509912291
CMV,5128,5129,nat,01,stuffer,guppy,7.64231704977942
CMV,5132,5133,nat,01,stuffer,guppy,8.35270440251572
CMV,5142,5143,nat,01,stuffer,guppy,10.3465660024715
CMV,5160,5161,nat,01,stuffer,guppy,8.7709991158267009
CMV,5182,5183,nat,01,stuffer,guppy,17.0238188004883
CMV,5185,5186,nat,01,stuffer,guppy,13.5337850555242
CMV,5194,5195,nat,01,stuffer,guppy,11.896531968528
